names	celltype
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_123	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_123	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_123	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_123	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_123	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_123	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_123	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_123	Neural_tube_2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_123	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_123	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_123	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_123	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_123	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_123	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_123	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_123	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_123	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_264	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_264	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_264	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_264	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_264	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_264	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_264	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_264	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_264	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_264	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_264	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_264	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_264	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_264	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_264	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_264	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_264	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_264	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_264	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_264	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_294	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_294	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_294	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_294	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_294	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_294	12
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_294	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_294	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_294	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_294	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_294	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_294	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_294	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_294	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_294	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_294	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_294	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_294	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_294	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_294	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_294	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_294	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_294	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_326	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_326	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_326	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_326	12
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_326	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_326	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_326	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_326	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_326	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_326	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_326	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_326	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_326	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_326	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_326	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_326	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_326	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_326	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_326	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_326	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_326	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_326	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_326	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_326	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_334	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_334	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_334	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_334	Neural_tube_2
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_334	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_334	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_334	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_334	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_334	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_334	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_334	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_334	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_334	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_334	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_334	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_334	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_334	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_334	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_334	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_334	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_334	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_334	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_334	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_10	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_10	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_10	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_10	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_10	Endoderm_node
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_10	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_10	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_10	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_10	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_10	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_10	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_10	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_10	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_10	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_10	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_10	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_10	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_10	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_10	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_10	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_10	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_10	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_10	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_10	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_63	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_63	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_63	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_63	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_63	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_63	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_63	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_63	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_63	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_63	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_63	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_63	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_63	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_63	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_63	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_63	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_63	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_63	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_63	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_63	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_63	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_175	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_175	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_175	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_175	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_175	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_175	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_175	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_175	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_175	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_175	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_175	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_175	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_175	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_175	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_175	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_175	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_175	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_175	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_175	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_175	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_175	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_175	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_175	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_342	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_342	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_342	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_342	10
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_342	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_342	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_342	Haemogenic
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_342	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_342	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_342	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_342	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_342	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_342	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_342	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_342	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_342	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_342	12
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_342	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_342	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_342	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_342	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_342	10
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_342	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_342	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_342	9
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_178	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_178	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_178	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_178	2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_178	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_178	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_178	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_178	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_178	NeuralTube1
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_178	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_178	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_178	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_178	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_178	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_178	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_178	12
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_178	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_178	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_178	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_178	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_178	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_178	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_178	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_178	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_230	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_230	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_230	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_230	PGCs
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_230	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_230	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_230	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_230	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_230	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_230	Endoderm
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_230	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_230	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_230	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_230	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_230	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_230	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_230	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_230	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_230	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_230	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_230	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_230	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_230	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_230	NeuralTube1
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_335	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_335	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_335	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_335	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_335	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_335	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_335	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_335	Endoderm
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_335	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_335	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_335	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_335	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_335	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_335	18
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_335	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_335	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_335	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_335	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_335	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_335	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_335	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_335	9
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_269	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_269	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_269	12
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_269	Somite_wavefront
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_269	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_269	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_269	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_269	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_269	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_269	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_269	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_269	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_269	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_269	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_269	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_269	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_269	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_269	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_269	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_269	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_269	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_269	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_269	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_269	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_120	Endoderm
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_120	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_120	PGCs
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_120	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_120	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_120	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_120	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_120	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_120	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_120	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_120	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_120	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_120	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_120	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_120	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_120	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_120	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_120	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_120	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_120	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_322	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_322	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_322	3
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_322	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_322	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_322	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_322	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_322	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_322	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_322	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_322	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_322	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_322	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_322	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_322	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_322	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_322	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_322	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_322	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_322	18
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_322	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_322	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_322	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_180	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_180	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_180	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_180	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_180	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_180	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_180	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_180	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_180	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_180	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_180	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_180	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_180	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_180	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_180	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_180	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_180	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_180	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_180	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_180	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_180	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_180	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_180	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_180	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_266	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_266	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_266	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_266	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_266	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_266	Haemogenic
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_266	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_266	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_266	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_266	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_266	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_266	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_266	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_266	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_266	PGCs
